ID,PROVINCIA,COMUNIDAD,P_FELICIDAD,P_SALUD,S_NIVEL_VIDA,S_LABORAL,S_AMOR,S_SEXO,PAREJA,AÑOS_PAREJA,S_PAREJA,CONVIVE_PAREJA,CASADO,AFINIDAD_GEN,AFINIDAD_GUSTOS,AFINIDAD_SOCIAL,AFINIDAD_ECONOMI,AFINIDAD_SEX,IMPORTANCIA_SEX,IMPORTANCIA_SEX_PAREJA,EDUCACION_S,ATRACION_P,N_PAREJAS,COMUNICACION_SEX,R_EXT_MATRIMONIAL,ATRACCIÓN,F_SEXO,F_ANUAL,SEXO,EDAD,E_CIVIL,ESTUDIOS,SIT_LABORAL,OCUPACION,STATUS,NACIONALIDAD,RELIGION,SIT_ENT,PERCEPCION_EN,BIENESTAR
1958,Murcia,Región de Murcia,4,5,2,4,5,4,1,30,4,1,1,2,3,5,2,4,10,10,0,0,1,3,0,1,Regularmente,0,1,53,1,2,2,Mando,1,1,1,0,2,3.75
1964,Madrid,Comunidad de Madrid,4,5,3,4,5,3,1,30,4,1,1,3,5,4,3,4,9,9,0,0,3,3,0,1,Regularmente,0,0,49,1,2,2,Mando,1,1,0,1,2,4.0
1968,Madrid,Comunidad de Madrid,4,5,4,4,5,4,1,30,4,1,1,3,4,4,4,4,8,8,0,0,1,3,0,1,Regularmente,0,0,63,1,2,2,Obrero,1,1,1,0,2,4.25
1974,Álava,País Vasco,4,4,4,5,5,4,1,20,4,1,1,3,4,4,4,4,3,8,1,0,4,3,0,1,Mensualmente,0,1,38,1,3,2,Obrero,1,1,2,0,2,4.25
2012,Murcia,Región de Murcia,5,5,3,5,6,5,1,1,5,0,0,3,3,4,3,4,7,6,0,0,1,1,0,2,Regularmente,1,1,22,0,2,2,Obrero,1,1,1,0,2,4.5
2030,Zaragoza,Aragón,4,5,3,4,6,5,1,3,5,1,0,3,5,4,4,5,8,8,1,0,5,3,1,1,Regularmente,0,1,27,0,3,2,Mando,1,1,0,1,2,4.0
2042,Madrid,Comunidad de Madrid,2,3,2,2,6,2,1,6,5,1,1,3,4,4,4,4,8,8,0,0,1,3,0,1,Desconocido,1,0,32,1,2,2,Autónomo,1,1,2,1,1,2.25
2059,Álava,País Vasco,4,5,4,4,5,4,1,22,4,1,1,3,4,4,4,4,8,8,0,0,3,3,0,1,Regularmente,0,1,45,1,3,2,Mando,1,1,0,1,1,4.25
2130,Santander,Cantabria,3,5,2,4,5,4,1,8,3,1,0,3,4,4,3,4,10,5,0,0,20,3,1,1,Regularmente,0,1,47,1,3,2,Obrero,1,0,0,0,2,3.5
2131,Huelva,Andalucía,4,5,4,5,6,5,1,32,5,1,1,3,5,5,4,5,10,10,0,0,1,3,0,1,Ocasionalmente,0,0,62,1,2,2,Obrero,1,1,1,0,1,4.5
2148,Madrid,Comunidad de Madrid,4,5,4,3,5,4,1,18,4,1,1,4,3,4,5,5,7,9,1,0,4,3,0,1,Regularmente,0,1,42,1,3,2,Mando,2,1,0,1,1,4.0
2169,Navarra,Comunidad Foral de Navarra,4,5,4,2,6,4,1,25,5,1,1,4,4,5,5,5,8,8,0,1,2,3,0,2,Regularmente,1,0,49,1,1,2,Obrero,1,1,0,1,2,3.75
2179,Madrid,Comunidad de Madrid,4,4,2,4,6,5,1,6,5,0,0,3,3,4,3,4,8,8,1,0,2,3,0,1,Regularmente,0,1,27,0,2,2,Otro,1,1,2,0,2,3.5
2194,Madrid,Comunidad de Madrid,4,5,4,3,6,4,1,7,5,1,0,4,5,5,4,4,7,8,1,0,1,3,0,1,Regularmente,0,1,27,0,3,2,Mando,1,1,1,1,2,4.0
2202,Madrid,Comunidad de Madrid,5,3,5,5,5,5,1,48,5,1,1,4,4,5,4,4,5,5,0,0,1,3,0,1,Regularmente,0,1,58,1,2,2,Obrero,1,1,1,1,2,4.5
2214,Madrid,Comunidad de Madrid,5,3,3,4,5,4,1,20,5,1,1,3,4,4,4,4,8,8,0,0,2,3,0,1,Regularmente,1,1,41,1,2,2,Obrero,1,1,0,1,2,3.75
2216,Almería,Andalucía,5,5,2,4,5,4,1,13,5,1,1,3,4,4,4,4,8,8,0,0,1,3,0,1,Regularmente,0,1,40,1,2,2,Obrero,1,1,1,0,1,4.0
2219,Madrid,Comunidad de Madrid,2,5,4,4,3,2,1,4,2,0,0,3,3,4,3,4,6,8,0,0,4,2,0,1,Regularmente,0,1,42,0,4,2,Mando,2,1,1,0,1,3.75
2259,Cádiz,Andalucía,4,4,3,4,5,5,1,5,5,1,0,3,4,4,4,4,10,10,1,0,2,3,0,1,Diariamente,1,1,21,0,2,2,Obrero,1,1,1,0,2,3.75
2262,Vizcaya,País Vasco,4,5,2,0,6,5,1,25,4,1,1,4,4,5,4,5,6,6,0,0,2,3,0,1,Regularmente,0,1,45,1,3,2,Mando,1,1,1,0,2,2.75
2266,Murcia,Región de Murcia,3,3,3,1,4,3,1,34,3,1,1,3,2,4,3,3,5,5,0,0,1,3,0,2,Regularmente,0,0,64,1,2,2,Obrero,1,1,1,1,2,2.5
2277,Almería,Andalucía,4,5,4,4,4,4,1,21,4,1,1,3,3,5,5,4,7,6,0,0,998,3,0,1,Regularmente,0,0,64,1,4,2,Comerciante,2,1,1,0,2,4.25
2303,Madrid,Comunidad de Madrid,4,3,2,0,5,4,1,37,4,1,1,3,4,4,3,4,8,8,0,0,1,3,0,1,Mensualmente,0,0,72,1,1,2,Administrativo,1,1,1,0,2,2.25
2332,Sevilla,Andalucía,4,5,4,0,5,4,1,1,4,0,0,3,3,4,3,4,8,7,1,1,4,3,1,1,Regularmente,0,0,21,0,2,1,Mando,1,1,1,0,2,3.25
2333,Madrid,Comunidad de Madrid,4,5,3,4,5,4,1,45,4,1,1,3,3,4,4,4,7,10,0,0,1,3,0,1,Regularmente,1,0,56,1,2,2,Obrero,1,1,1,0,1,4.0
2343,Navarra,Comunidad Foral de Navarra,4,2,4,0,5,5,1,98,5,1,1,3,4,4,4,4,10,10,0,0,1,3,0,1,Mensualmente,1,1,79,1,0,2,Obrero,1,1,1,0,0,2.5
2389,Huelva,Andalucía,4,5,2,0,6,5,1,26,5,1,1,3,4,5,5,5,9,9,1,0,1,3,0,1,Regularmente,0,1,41,1,2,2,Comerciante,1,1,1,1,1,2.75
2421,Jaén,Andalucía,4,5,4,0,5,4,1,51,4,1,1,4,3,5,5,5,9,9,0,0,1,3,0,1,Regularmente,0,0,75,1,2,2,Obrero,1,1,1,0,2,3.25
2423,Rioja,La Rioja,3,3,3,0,1,0,1,55,1,0,0,3,3,4,3,4,10,10,0,0,1,3,0,1,Sin actividad sexual,0,0,80,1,0,2,Obrero,1,1,1,0,1,2.25
2442,Vizcaya,País Vasco,3,3,4,0,6,4,1,30,4,1,1,3,3,4,4,4,10,7,1,0,1,1,0,1,Ocasionalmente,0,1,53,1,0,2,Obrero,1,1,1,0,2,2.5
2452,Madrid,Comunidad de Madrid,1,4,5,4,3,2,1,30,2,1,1,3,4,4,4,3,6,4,0,0,1,3,0,2,Regularmente,0,0,50,1,2,2,Administrativo,1,1,1,1,2,3.5
2493,Teruel,Aragón,5,5,4,3,6,4,1,1,5,0,0,3,3,4,3,4,6,6,1,0,2,3,0,1,Regularmente,0,1,21,0,2,2,Obrero,1,1,2,1,1,4.25
2509,Granada,Andalucía,2,3,1,0,3,1,1,35,1,1,0,0,2,0,1,1,0,10,0,0,4,1,0,1,Sin actividad sexual,0,1,55,0,2,2,Comerciante,1,1,1,1,2,1.5
2546,Madrid,Comunidad de Madrid,4,3,4,4,5,4,1,28,4,1,1,3,4,4,4,4,6,10,0,0,1,3,0,1,Regularmente,0,1,52,1,2,2,Obrero,1,1,1,0,1,3.75
2557,Almería,Andalucía,4,4,5,5,6,5,1,45,5,1,1,3,4,5,4,4,10,10,0,0,1,3,0,1,Regularmente,0,0,64,1,2,2,Obrero,1,1,1,1,2,4.5
2629,Vizcaya,País Vasco,5,3,2,4,6,4,1,14,5,1,1,3,4,4,3,4,8,8,1,0,1,3,0,1,Regularmente,0,1,40,1,2,2,Obrero,1,1,1,0,2,3.5
2636,Madrid,Comunidad de Madrid,4,3,4,5,5,2,1,30,4,1,1,4,3,4,4,4,7,5,0,0,1,3,0,2,Ocasionalmente,0,0,53,1,2,2,Mando,1,1,1,1,1,4.0
2640,Madrid,Comunidad de Madrid,4,2,4,4,5,3,1,34,5,1,1,4,4,4,4,4,5,5,0,0,1,3,0,1,Regularmente,0,0,59,1,2,2,Comerciante,1,1,1,0,2,3.5
2689,Murcia,Región de Murcia,5,5,5,4,6,5,1,7,5,1,0,3,5,5,5,5,7,7,0,0,20,3,0,1,Regularmente,0,0,36,0,3,2,Autónomo,2,1,0,0,2,4.75
2697,Murcia,Región de Murcia,5,4,4,0,5,5,1,20,4,1,1,4,4,5,4,5,10,10,0,0,1,3,0,1,Regularmente,1,1,42,1,1,0,Obrero,1,1,1,1,2,3.25
2726,Madrid,Comunidad de Madrid,4,5,3,0,5,2,1,27,3,1,1,2,3,3,2,3,7,5,0,0,2,3,0,1,Mensualmente,0,1,58,1,2,2,Administrativo,1,1,1,1,2,3.0
2734,Asturias,Principado de Asturias,4,5,4,4,5,4,1,15,4,1,1,2,4,5,5,4,9,7,0,0,1,3,0,1,Diariamente,0,0,40,1,1,2,Obrero,1,1,1,1,2,4.25
2741,Almería,Andalucía,4,3,2,2,5,4,1,22,5,1,1,2,4,4,4,5,8,10,0,0,1,3,0,1,Regularmente,0,1,44,1,2,2,Agricultor,1,1,1,0,2,2.75
2767,Madrid,Comunidad de Madrid,4,4,4,5,5,5,1,1,4,0,0,3,3,4,3,4,7,7,0,0,35,3,0,1,Regularmente,0,0,31,0,3,2,Mando,1,1,1,0,2,4.25
2826,Navarra,Comunidad Foral de Navarra,4,4,2,4,5,4,1,27,4,1,1,3,4,5,2,4,8,6,1,0,4,3,1,1,Regularmente,0,0,47,1,2,2,Comerciante,1,1,1,1,2,3.5
2828,Málaga,Andalucía,4,4,4,4,5,4,1,17,4,1,1,4,5,4,4,4,7,7,1,0,1,3,0,1,Regularmente,0,1,36,1,2,2,Administrativo,1,1,1,0,1,4.0
2843,Asturias,Principado de Asturias,4,5,2,4,6,5,1,4,5,1,0,3,4,4,4,4,6,6,1,0,3,3,0,1,Regularmente,1,0,28,0,4,2,Administrativo,1,1,0,0,1,3.75
2845,Málaga,Andalucía,4,4,4,2,5,4,1,1,4,1,0,3,4,2,4,4,5,6,0,0,6,3,1,1,Regularmente,0,0,26,0,2,2,Obrero,1,1,1,0,1,3.5
2848,Navarra,Comunidad Foral de Navarra,4,5,3,0,6,2,1,23,3,1,1,3,4,3,4,4,8,8,0,0,60,3,0,1,Regularmente,0,0,64,1,1,2,Obrero,1,1,1,0,2,3.0
2884,Madrid,Comunidad de Madrid,4,5,4,4,6,4,1,25,5,1,1,3,4,4,4,5,9,9,0,0,999,3,0,1,Desconocido,0,0,48,1,2,2,Mando,1,1,1,0,1,4.25
2921,Sevilla,Andalucía,3,5,4,1,5,4,1,13,5,1,1,3,4,4,4,4,8,8,0,1,1,3,0,1,Desconocido,0,0,32,1,2,2,Mando,1,1,1,0,1,3.25
2941,Málaga,Andalucía,3,3,4,0,4,3,1,34,4,1,1,4,5,4,4,4,6,10,0,0,1,3,0,1,Ocasionalmente,0,1,60,1,3,2,Mando,1,1,1,0,2,2.5
2965,Guipúzcoa,País Vasco,5,4,4,3,5,4,1,11,4,1,1,3,4,4,4,4,8,8,0,0,1,3,0,1,Regularmente,0,1,37,1,2,2,Obrero,1,1,1,1,1,4.0
2975,Guipúzcoa,País Vasco,4,5,4,4,6,5,1,18,4,1,1,2,5,5,3,5,7,9,0,0,1,3,0,1,Regularmente,0,1,38,1,2,2,Obrero,1,1,1,1,2,4.25
3002,Madrid,Comunidad de Madrid,3,5,3,3,2,1,1,40,3,1,1,3,2,5,4,1,8,10,0,0,1,1,0,1,Sin actividad sexual,0,1,61,1,2,2,Mando,1,1,1,1,1,3.5
3004,Madrid,Comunidad de Madrid,5,5,2,3,6,5,1,7,5,1,1,3,4,4,3,5,6,6,1,1,3,3,0,1,Regularmente,0,1,48,1,2,2,Administrativo,1,1,1,1,2,3.75
3012,Santander,Cantabria,4,5,3,0,5,4,1,43,4,1,1,3,4,5,4,5,10,10,0,0,1,3,0,1,Regularmente,1,1,65,1,1,2,Mando,1,1,1,1,1,3.0
3020,Sevilla,Andalucía,5,5,4,0,5,3,1,40,4,1,1,3,4,4,4,4,10,10,0,0,1,3,0,1,Regularmente,0,1,60,1,2,2,Mando,1,1,1,0,2,3.5
3055,Jaén,Andalucía,4,5,2,0,6,4,1,23,4,1,1,3,3,5,4,5,9,10,0,0,1,3,0,1,Regularmente,1,1,38,1,2,2,Autónomo,1,1,1,1,1,2.75
3064,Madrid,Comunidad de Madrid,4,5,2,2,5,4,1,32,5,1,1,3,5,5,4,4,5,5,1,0,20,3,1,1,Regularmente,0,0,46,1,2,2,Administrativo,1,1,1,0,2,3.25
3091,Jaén,Andalucía,4,3,4,0,4,4,1,40,4,1,1,4,4,4,4,4,8,8,0,0,1,3,0,1,Regularmente,0,0,66,1,2,2,Obrero,1,1,1,1,1,2.75
3093,Huelva,Andalucía,5,4,4,0,3,4,1,1,5,0,0,3,3,4,3,4,6,6,1,1,1,3,0,2,Regularmente,0,0,20,0,3,1,Mando,1,1,1,0,2,3.25
3100,Madrid,Comunidad de Madrid,4,5,3,1,5,2,1,32,4,1,1,3,4,4,3,4,8,9,0,0,1,3,0,1,Regularmente,0,1,51,1,2,0,Autónomo,1,1,1,0,2,3.25
3123,Madrid,Comunidad de Madrid,4,5,3,5,6,4,1,2,5,1,0,3,5,5,4,5,6,6,1,0,15,3,0,1,Diariamente,0,0,33,0,2,2,Obrero,1,1,0,0,2,4.25
3221,Zaragoza,Aragón,4,5,4,4,5,4,1,30,5,1,1,3,4,4,4,1,10,10,0,0,1,3,0,1,Regularmente,1,1,50,1,2,2,Comerciante,1,1,1,1,2,4.25
3237,Jaén,Andalucía,4,3,3,0,6,4,1,54,4,1,1,4,5,5,3,5,10,0,0,0,1,1,0,1,Sin actividad sexual,0,1,73,1,2,2,Obrero,1,1,1,1,0,2.5
3238,Madrid,Comunidad de Madrid,4,5,4,4,5,4,1,13,4,1,1,3,4,4,4,4,8,8,0,0,2,3,0,1,Regularmente,0,1,39,1,3,2,Administrativo,1,1,1,0,1,4.25
3246,Guipúzcoa,País Vasco,4,5,3,4,5,4,1,25,4,1,1,3,4,4,4,5,9,9,1,0,10,3,0,1,Regularmente,1,0,43,1,2,2,Obrero,1,1,1,1,1,4.0
3279,Asturias,Principado de Asturias,4,5,3,3,5,4,1,25,4,0,0,3,3,4,3,4,8,8,0,0,1,3,0,1,Regularmente,0,1,47,1,2,2,Obrero,1,1,1,0,1,3.75
3281,Vizcaya,País Vasco,3,3,3,5,6,5,1,45,5,1,1,3,4,4,4,3,7,8,0,0,1,3,0,1,Regularmente,0,1,56,1,2,2,Administrativo,1,1,1,1,2,3.5
3286,Zaragoza,Aragón,4,5,4,4,6,4,1,40,4,1,1,3,4,4,4,4,7,5,0,0,1,3,0,1,Regularmente,1,0,69,1,4,2,Administrativo,1,1,0,1,2,4.25
3291,Madrid,Comunidad de Madrid,4,5,3,0,5,4,1,50,4,1,1,3,4,4,4,4,6,6,0,0,1,3,0,1,Mensualmente,1,0,74,1,2,2,Mando,1,1,1,1,2,3.0
3338,Álava,País Vasco,4,5,4,4,6,4,1,2,5,1,1,4,5,5,5,5,7,8,0,1,12,3,0,1,Regularmente,0,0,31,1,3,2,Administrativo,1,1,1,0,2,4.25
3339,Madrid,Comunidad de Madrid,4,5,4,4,5,4,1,33,5,1,1,4,5,5,4,5,7,10,0,0,1,3,0,1,Regularmente,0,1,53,1,2,0,Mando,1,1,1,1,1,4.25
3372,Madrid,Comunidad de Madrid,5,5,4,0,6,5,1,45,4,1,1,1,4,5,5,5,5,10,1,0,1,3,0,1,Regularmente,1,1,67,1,1,2,Obrero,0,1,1,0,2,3.5
3373,Teruel,Aragón,4,5,3,0,5,4,1,11,5,1,1,3,4,4,4,4,10,10,0,0,998,3,0,1,Regularmente,1,1,33,1,2,2,Obrero,1,1,0,0,2,3.0
3385,Granada,Andalucía,3,5,3,3,4,4,1,16,3,1,1,3,2,4,4,4,5,8,0,0,1,3,0,1,Regularmente,0,1,33,1,2,2,Agricultor,1,1,1,0,2,3.5
3409,Madrid,Comunidad de Madrid,4,5,4,5,6,5,1,24,5,1,1,3,4,4,4,5,9,9,0,0,2,3,0,1,Regularmente,0,1,46,1,3,2,Mando,1,1,1,0,2,4.5
3471,Málaga,Andalucía,4,5,3,4,5,4,1,20,3,1,0,3,4,4,4,4,6,9,1,0,1,3,1,1,Regularmente,0,1,34,0,2,2,Mando,1,1,2,0,2,4.0
3474,Madrid,Comunidad de Madrid,3,5,2,4,5,4,1,12,5,1,0,4,5,4,4,5,5,5,1,0,2,3,0,1,Regularmente,0,0,36,0,2,2,Mando,1,1,1,0,1,3.5
3495,Huesca,Aragón,4,4,3,4,5,4,1,20,4,1,1,2,2,4,4,5,6,10,0,0,1,3,0,1,Regularmente,0,1,43,1,2,2,Obrero,1,1,1,1,2,3.75
3503,Málaga,Andalucía,5,5,4,4,6,4,1,20,5,1,1,4,5,5,5,4,10,10,0,0,2,3,0,1,Regularmente,1,1,38,1,2,2,Obrero,1,1,1,0,2,4.5
3522,Navarra,Comunidad Foral de Navarra,3,5,4,0,5,4,1,40,4,1,1,4,4,4,4,4,9,7,0,0,1,3,0,1,Regularmente,0,1,56,1,2,2,Director,2,1,1,0,2,3.0
3540,Murcia,Región de Murcia,4,4,5,0,6,4,1,0,5,0,0,3,3,4,3,4,7,10,1,0,3,3,0,1,Regularmente,0,1,22,0,2,1,Comerciante,2,1,0,0,2,3.25
3547,Córdoba,Andalucía,4,4,2,2,6,5,1,3,5,0,0,3,3,4,3,4,8,8,1,0,3,3,0,1,Regularmente,0,1,26,0,3,0,Obrero,1,1,1,0,2,3.0
3550,Murcia,Región de Murcia,3,3,3,0,2,1,1,50,3,1,1,3,3,4,3,3,3,10,0,0,1,1,0,1,Ocasionalmente,1,0,76,1,0,2,Obrero,1,1,1,0,2,2.25
3557,Madrid,Comunidad de Madrid,4,3,4,4,5,3,1,8,4,1,1,3,3,5,4,4,7,7,1,0,4,3,0,1,Mensualmente,0,1,33,1,3,2,Mando,1,1,1,0,2,3.75
3586,Cádiz,Andalucía,4,5,4,2,6,4,1,7,4,1,1,3,5,4,4,4,7,7,1,0,5,3,0,1,Regularmente,0,1,28,1,4,0,Autónomo,2,1,1,0,2,3.75
3617,Navarra,Comunidad Foral de Navarra,5,4,4,1,6,5,1,20,5,1,1,3,4,4,4,4,6,6,0,0,1,3,0,1,Regularmente,0,1,38,1,2,0,Mando,1,1,1,0,2,3.5
3619,Vizcaya,País Vasco,4,5,5,4,5,3,1,12,4,1,1,4,3,5,5,5,7,7,1,0,3,3,0,1,Mensualmente,0,1,43,1,2,2,Obrero,1,1,1,0,1,4.5
3633,Sevilla,Andalucía,4,5,4,4,5,4,1,30,4,1,1,3,4,4,4,4,7,5,0,0,1,3,0,1,Regularmente,0,0,49,1,2,2,Comerciante,1,1,1,1,1,4.25
3639,Huelva,Andalucía,5,5,3,4,5,5,1,32,5,1,1,4,4,5,4,4,10,10,0,0,3,3,0,1,Regularmente,0,0,52,1,2,2,Mando,1,1,1,0,2,4.25
3699,Guipúzcoa,País Vasco,4,5,4,0,6,5,1,32,5,1,1,4,3,5,4,4,7,10,0,0,1,3,0,1,Regularmente,0,1,57,1,2,2,Obrero,1,1,1,0,1,3.25
3732,Jaén,Andalucía,4,3,3,0,4,3,1,54,3,1,1,2,3,3,4,3,3,5,0,0,1,1,0,1,Sin actividad sexual,0,1,73,1,1,2,Comerciante,1,1,1,1,0,2.5
3738,Jaén,Andalucía,2,5,4,4,6,4,1,15,5,1,1,4,5,5,4,4,6,10,0,0,2,3,0,1,Regularmente,0,1,38,1,2,2,Obrero,1,1,1,0,2,3.75
3766,Jaén,Andalucía,5,5,2,2,5,2,1,7,4,0,0,3,3,4,3,4,5,0,0,0,2,3,0,1,Regularmente,0,0,19,0,2,1,Obrero,1,1,1,0,2,3.5
3774,Murcia,Región de Murcia,4,5,5,4,5,4,1,13,5,1,1,4,4,4,4,4,7,8,1,0,2,3,0,1,Regularmente,0,1,38,1,3,2,Mando,2,1,1,1,2,4.5
3779,Sevilla,Andalucía,4,3,3,0,5,4,1,32,5,1,1,4,4,4,3,4,6,8,0,0,1,3,0,1,Regularmente,0,1,52,1,2,2,Obrero,1,1,1,0,1,2.5
3809,Santander,Cantabria,4,5,4,2,5,4,1,30,4,1,1,3,4,4,4,4,6,6,1,0,2,3,0,1,Regularmente,0,1,45,1,3,2,Mando,1,1,1,1,2,3.75
3821,Teruel,Aragón,4,5,5,4,6,4,1,3,5,0,0,3,3,4,3,4,5,6,1,0,1,3,0,1,Regularmente,0,1,18,0,0,2,Otro,1,1,1,1,1,4.5
3832,Málaga,Andalucía,4,3,2,0,4,3,1,43,4,1,1,3,3,5,3,5,7,7,0,0,1,3,0,1,Mensualmente,1,0,70,1,2,2,Mando,1,1,0,0,2,2.25
3847,Madrid,Comunidad de Madrid,4,5,1,4,6,5,1,20,4,1,1,2,4,4,1,5,8,9,0,0,1,3,0,1,Regularmente,0,1,43,1,2,0,Mando,1,1,0,1,2,3.5
3874,Madrid,Comunidad de Madrid,4,5,4,4,6,5,1,5,5,0,0,3,3,4,3,4,8,7,1,0,1,3,0,1,Regularmente,0,0,22,0,2,2,Mando,1,1,1,0,2,4.25
3887,Jaén,Andalucía,3,5,3,3,4,3,1,18,3,1,1,2,4,4,4,1,8,8,0,0,2,3,0,2,Mensualmente,0,1,37,1,1,2,Comerciante,1,1,1,1,2,3.5
3899,Madrid,Comunidad de Madrid,5,5,5,1,6,4,1,18,5,1,1,4,5,5,5,5,7,5,0,0,1,3,0,1,Regularmente,0,1,36,1,4,2,Mando,1,1,1,1,2,4.0
3902,Málaga,Andalucía,5,5,5,5,6,5,1,10,5,1,1,4,4,4,4,4,8,8,1,0,1,3,0,1,Regularmente,0,1,29,1,3,2,Mando,2,1,1,1,1,5.0
3908,Sevilla,Andalucía,4,4,4,4,6,5,1,3,5,0,0,3,3,4,3,4,8,8,1,0,1,3,0,1,Regularmente,1,1,22,0,2,1,Administrativo,1,1,0,0,2,4.0
3921,Navarra,Comunidad Foral de Navarra,4,5,2,4,5,4,1,14,5,1,1,3,4,5,3,4,7,7,1,1,6,3,0,1,Regularmente,0,0,33,1,2,2,Mando,1,1,0,1,2,3.75
3926,Almería,Andalucía,4,3,4,0,5,2,1,46,4,1,1,3,4,4,4,2,10,0,0,0,1,3,0,1,Regularmente,0,1,69,1,2,2,Agricultor,0,1,1,0,0,2.75
3940,Granada,Andalucía,4,4,2,4,5,4,1,25,5,1,1,4,4,5,4,5,8,8,0,0,1,3,0,1,Ocasionalmente,0,1,45,1,3,2,Obrero,1,1,1,1,2,3.5
3942,Madrid,Comunidad de Madrid,4,4,2,2,6,5,1,2,4,0,0,3,3,4,3,4,7,7,1,0,5,3,0,1,Regularmente,0,0,28,0,3,2,Mando,1,1,0,0,2,3.0
3964,Cádiz,Andalucía,4,5,2,3,5,4,1,23,4,1,1,3,2,4,5,4,8,6,1,0,25,3,1,1,Regularmente,0,0,41,1,2,2,Mando,1,1,1,1,2,3.5
3972,Madrid,Comunidad de Madrid,4,3,3,0,4,2,1,30,3,1,1,3,5,5,4,4,9,9,0,0,2,1,0,1,Sin actividad sexual,0,1,64,1,2,2,Comerciante,1,1,0,0,1,2.5
3977,Huesca,Aragón,5,5,4,4,6,4,1,20,5,1,1,3,4,4,4,5,10,10,0,0,2,3,0,1,Regularmente,0,0,43,1,4,2,Mando,2,1,1,0,2,4.5
4002,Murcia,Región de Murcia,4,5,3,0,4,0,1,40,4,1,1,3,4,4,4,4,5,10,0,0,1,3,0,1,Sin actividad sexual,0,1,67,1,0,2,Obrero,1,1,1,0,2,3.0
4065,Málaga,Andalucía,4,5,3,0,5,4,1,42,4,1,1,3,4,4,3,4,8,6,0,0,5,3,1,1,Mensualmente,0,0,66,1,2,2,Obrero,1,1,1,0,2,3.0
4094,Almería,Andalucía,4,5,2,5,6,5,1,0,5,0,0,3,3,4,3,4,9,9,1,0,4,3,0,1,Regularmente,0,1,23,0,2,1,Autónomo,2,1,1,1,2,4.0
4098,Cádiz,Andalucía,4,5,4,4,5,4,1,10,5,1,1,4,5,5,5,5,10,10,1,0,2,3,0,1,Regularmente,1,0,54,1,1,2,Obrero,1,1,1,0,0,4.25
4103,Madrid,Comunidad de Madrid,4,3,4,1,6,4,1,33,5,1,1,3,4,4,4,5,8,8,0,0,1,3,0,1,Regularmente,0,1,55,1,4,2,Administrativo,1,1,1,0,2,3.0
4121,Madrid,Comunidad de Madrid,3,3,4,0,5,0,1,54,4,1,1,3,4,5,3,3,10,10,0,0,1,3,0,1,Sin actividad sexual,0,0,80,1,4,2,Mando,2,1,1,1,0,2.5
4140,Madrid,Comunidad de Madrid,3,5,2,3,5,3,1,1,3,0,0,3,3,4,3,4,8,8,1,0,3,3,0,1,Ocasionalmente,1,0,29,0,3,2,Agricultor,1,1,0,0,2,3.25
4153,Asturias,Principado de Asturias,4,5,2,0,6,5,1,20,5,1,1,3,4,4,3,5,8,8,0,0,1,3,0,1,Regularmente,0,1,42,1,2,2,Obrero,1,1,0,0,2,2.75
4173,Madrid,Comunidad de Madrid,3,5,4,2,5,2,1,30,4,1,1,3,4,4,4,4,7,6,1,0,1,3,0,1,Regularmente,1,0,51,1,2,2,Administrativo,1,1,1,1,2,3.5
4211,Sevilla,Andalucía,2,2,2,2,5,2,1,31,1,1,1,1,2,4,4,2,5,10,1,0,1,3,0,1,Regularmente,0,1,49,1,2,0,Otro,1,0,1,0,2,2.0
4213,Madrid,Comunidad de Madrid,4,5,2,2,6,4,1,4,4,1,1,4,4,3,3,5,6,6,0,0,998,3,0,1,Regularmente,0,0,42,1,4,2,Mando,2,1,2,0,2,3.25
4221,Zaragoza,Aragón,5,5,4,0,6,4,1,48,5,1,1,3,4,4,4,4,5,5,0,0,1,3,0,1,Mensualmente,1,0,71,1,4,2,Mando,2,1,1,1,1,3.5
4247,Cádiz,Andalucía,4,4,5,0,6,4,1,22,5,1,1,3,4,5,5,4,7,8,0,0,4,3,0,1,Regularmente,0,1,49,1,3,2,Administrativo,1,1,1,0,2,3.25
4261,Huelva,Andalucía,4,5,3,4,6,5,1,19,4,1,1,3,4,4,4,4,7,10,0,0,2,3,0,1,Regularmente,0,0,39,1,2,2,Otro,1,1,1,1,1,4.0
4277,Madrid,Comunidad de Madrid,4,3,3,0,5,4,1,56,5,1,1,3,4,4,5,4,7,7,0,0,1,3,0,1,Ocasionalmente,0,1,83,1,2,2,Administrativo,1,1,1,1,2,2.5
4295,Madrid,Comunidad de Madrid,5,4,4,4,6,4,1,5,4,1,1,3,4,4,4,4,7,5,1,0,10,3,0,1,Regularmente,0,0,34,1,2,2,Obrero,1,1,1,0,1,4.25
4320,Málaga,Andalucía,4,5,4,0,5,4,1,11,4,1,1,3,4,4,4,4,8,10,0,0,2,3,0,1,Regularmente,0,1,36,1,3,0,Obrero,1,1,1,0,2,3.25
4337,Madrid,Comunidad de Madrid,5,5,4,3,5,4,1,22,4,1,1,3,4,4,4,4,7,7,1,0,3,3,0,1,Regularmente,0,0,45,1,2,2,Administrativo,1,1,1,0,2,4.25
4344,Vizcaya,País Vasco,2,4,2,2,3,2,1,28,2,1,1,3,4,4,4,3,7,7,0,0,1,1,0,1,Regularmente,0,1,48,1,2,2,Comerciante,2,1,1,0,1,2.5
